18 Mar 1899,Sat,1899,WAL,IRE,0,3,0,1,N
24 Jun 1899,Sat,1899,AUS,LIO,13,3,3,1,N
22 Jul 1899,Sat,1899,AUS,LIO,0,11,0,3,N
05 Aug 1899,Sat,1899,AUS,LIO,10,11,2,3,N
12 Aug 1899,Sat,1899,AUS,LIO,0,13,0,2,N
06-Jan-00,Sun,1900,ENG,WAL,3,13,1,2,N
27-Jan-00,Sun,1900,WAL,SCO,12,3,4,1,N
03-Feb-00,Sat,1900,ENG,IRE,15,4,3,0,N
24-Feb-00,Sat,1900,IRE,SCO,0,0,0,0,N
10-Mar-00,Sun,1900,SCO,ENG,0,0,0,0,N
17-Mar-00,Sun,1900,IRE,WAL,0,3,0,1,N
05-Jan-01,Sun,1901,WAL,ENG,13,0,3,0,N
09-Feb-01,Sat,1901,IRE,ENG,10,6,2,2,N
09-Feb-01,Sat,1901,SCO,WAL,18,8,4,2,N
23-Feb-01,Sat,1901,SCO,IRE,9,5,3,1,N
09-Mar-01,Sat,1901,ENG,SCO,3,18,1,4,N
16-Mar-01,Sat,1901,WAL,IRE,10,9,2,3,N
11-Jan-02,Sun,1902,ENG,WAL,8,9,2,2,N
01-Feb-02,Sat,1902,WAL,SCO,14,5,4,1,N
08-Feb-02,Sat,1902,ENG,IRE,6,3,2,1,N
22-Feb-02,Sat,1902,IRE,SCO,5,0,1,0,N
08-Mar-02,Sat,1902,IRE,WAL,0,15,0,3,N
15-Mar-02,Sat,1902,SCO,ENG,3,6,1,2,N
10-Jan-03,Sun,1903,WAL,ENG,21,5,4,1,N
07-Feb-03,Sat,1903,SCO,WAL,6,0,1,0,N
14-Feb-03,Sat,1903,IRE,ENG,6,0,1,0,N
28-Feb-03,Sat,1903,SCO,IRE,3,0,1,0,N
14-Mar-03,Sat,1903,WAL,IRE,18,0,6,0,N
21-Mar-03,Sat,1903,ENG,SCO,6,10,2,2,N
15-Aug-03,Sat,1903,AUS,NZL,3,22,0,3,N
26-Aug-03,Wed,1903,SAF,LIO,10,10,2,2,N
