ID,Event_Type,Location,Venue,Date,Start_Time,End_Time,Duration
57,Subscription Season,"Manhattan, NY",Avery Fisher Hall,03/12/11,20:00,23:04,184
267,Subscription Season,"Manhattan, NY",Avery Fisher Hall,15/11/12,19:30,22:34,184
558,Tour,"Seoul, KOREA",Seoul Arts Center (Concert Hall),07/02/14,20:00,23:04,184
606,Non-Subscription,"Manhattan, NY",Avery Fisher Hall,02/05/14,20:00,23:04,184
648,Festival,"Manhattan, NY",Avery Fisher Hall,12/06/14,19:30,22:34,184
700,Subscription Season,"Manhattan, NY",Avery Fisher Hall,23/10/14,19:30,22:34,184
734,Subscription Season,"Manhattan, NY",Avery Fisher Hall,05/12/14,14:00,17:04,184
1006,Subscription Season,"Manhattan, NY",David Geffen Hall,12/03/16,20:00,23:04,184
79,Subscription Season,"Manhattan, NY",Avery Fisher Hall,07/01/12,20:00,23:05,185
235,Saturday Matinee,"Manhattan, NY",Avery Fisher Hall,29/09/12,14:00,17:05,185
245,Subscription Season,"Manhattan, NY",Avery Fisher Hall,12/10/12,20:00,23:05,185
406,Young People's Concert,"Manhattan, NY",Avery Fisher Hall,25/05/13,14:00,17:05,185
728,Subscription Season,"Manhattan, NY",Avery Fisher Hall,28/11/14,20:00,23:05,185
936,Subscription Season,"Manhattan, NY",David Geffen Hall,28/11/15,20:00,23:05,185
213,Summertime Classics,"Manhattan, NY",Avery Fisher Hall,10/07/12,19:30,22:35,185
221,None,"Staten Island, NY",City University of New York,15/07/12,15:00,18:05,185
250,Special,"Manhattan, NY",Avery Fisher Hall,16/10/12,19:30,22:35,185
561,Tour,"Tokyo, JAPAN",Suntory Hall,11/02/14,18:00,21:05,185
575,Subscription Season,"Manhattan, NY",Avery Fisher Hall,13/03/14,19:30,22:35,185
644,NY Phil Biennial,"Manhattan, NY",DiMenna Center,07/06/14,19:30,22:35,185
674,Tour,"Vail, CO",Gerald R. Ford Amphitheater,24/07/14,18:00,21:05,185
807,Subscription Season,"Manhattan, NY",Avery Fisher Hall,19/03/15,19:30,22:35,185
909,Subscription Season,"Manhattan, NY",David Geffen Hall,29/10/15,19:30,22:35,185
121,Subscription Season,"Manhattan, NY",Avery Fisher Hall,02/03/12,14:00,17:06,186
373,Subscription Season,"Manhattan, NY",Avery Fisher Hall,13/04/13,20:00,23:06,186
479,Subscription Season,"Manhattan, NY",Avery Fisher Hall,26/10/13,20:00,23:06,186
507,Very Young People's Concert,"Manhattan, NY",Merkin Concert Hall,01/12/13,00:30,03:36,186
536,Subscription Season,"Manhattan, NY",Avery Fisher Hall,11/01/14,20:00,23:06,186
820,Subscription Season,"Manhattan, NY",Avery Fisher Hall,10/04/15,20:00,23:06,186
935,Saturday Matinee,"Manhattan, NY",David Geffen Hall,28/11/15,14:00,17:06,186
941,Subscription Season,"Manhattan, NY",David Geffen Hall,12/12/15,20:00,23:06,186
798,Young People's Concerts for Schools,"Manhattan, NY",Avery Fisher Hall,06/03/15,00:00,03:06,186
141,Rush Hour,"Manhattan, NY",Avery Fisher Hall,28/03/12,18:45,21:51,186
142,Subscription Season,"Manhattan, NY",Avery Fisher Hall,29/03/12,19:30,22:36,186
193,Contact!,"Manhattan, NY",Metropolitan Museum of Art,08/06/12,19:00,22:06,186
325,Subscription Season,"Manhattan, NY",Avery Fisher Hall,06/02/13,19:30,22:36,186
476,Chamber,"Manhattan, NY",Merkin Concert Hall,20/10/13,15:00,18:06,186
569,Non-Subscription,"Manhattan, NY",Avery Fisher Hall,05/03/14,19:00,22:06,186
584,Subscription Season,"Manhattan, NY",Avery Fisher Hall,25/03/14,19:30,22:36,186
690,Subscription Season,"Manhattan, NY",Avery Fisher Hall,09/10/14,19:30,22:36,186
148,Subscription Season,"Manhattan, NY",Avery Fisher Hall,14/04/12,20:00,23:07,187
161,Subscription Season,"Manhattan, NY",Avery Fisher Hall,28/04/12,20:00,23:07,187
298,Contact!,"Manhattan, NY",Symphony Space,22/12/12,20:00,23:07,187
750,Subscription Season,"Manhattan, NY",Avery Fisher Hall,03/01/15,20:00,23:07,187
818,Subscription Season,"Manhattan, NY",Avery Fisher Hall,08/04/15,19:30,22:37,187
19,Chamber,"Manhattan, NY",Merkin Concert Hall,09/10/11,15:00,18:08,188
107,Tour,"Amsterdam, NETHERLANDS",Concertgebouw,14/02/12,20:15,23:23,188
130,Subscription Season,"Manhattan, NY",Avery Fisher Hall,17/03/12,20:00,23:08,188
164,Subscription Season,"Manhattan, NY",Avery Fisher Hall,03/05/12,19:30,22:38,188
176,Subscription Season,"Manhattan, NY",Avery Fisher Hall,22/05/12,19:30,22:38,188
470,Subscription Season,"Manhattan, NY",Avery Fisher Hall,12/10/13,20:00,23:08,188
681,Non-Subscription,"Manhattan, NY",Avery Fisher Hall,19/09/14,20:00,23:08,188
715,Subscription Season,"Manhattan, NY",Avery Fisher Hall,12/11/14,19:30,22:38,188
837,Subscription Season,"Manhattan, NY",Avery Fisher Hall,06/05/15,19:30,22:38,188
956,Subscription Season,"Manhattan, NY",David Geffen Hall,09/01/16,20:00,23:08,188
998,Subscription Season,"Manhattan, NY",David Geffen Hall,01/03/16,19:30,22:38,188
177,Subscription Season,"Manhattan, NY",Avery Fisher Hall,26/05/12,20:00,23:09,189
208,Non-Subscription,"Manhattan, NY",Park Avenue Armory,30/06/12,20:00,23:09,189
557,Tour,"Seoul, KOREA",Seoul Arts Center (Concert Hall),06/02/14,20:00,23:09,189
895,Subscription Season,"Manhattan, NY",David Geffen Hall,03/10/15,20:00,23:09,189
12,Subscription Season,"Manhattan, NY",Avery Fisher Hall,30/09/11,20:00,23:10,190
25,Subscription Season,"Manhattan, NY",Avery Fisher Hall,15/10/11,20:00,23:10,190
155,Subscription Season,"Manhattan, NY",Avery Fisher Hall,20/04/12,20:00,23:10,190
172,Tour,"San Francisco, CA",Davies Symphony Hall,14/05/12,20:00,23:10,190
231,Subscription Season,"Manhattan, NY",Avery Fisher Hall,22/09/12,20:00,23:10,190
911,Subscription Season,"Manhattan, NY",David Geffen Hall,31/10/15,20:00,23:10,190
889,Subscription Season,"Manhattan, NY",Avery Fisher Hall,21/09/15,19:30,22:40,190
24,Subscription Season,"Manhattan, NY",Avery Fisher Hall,14/10/11,14:00,17:11,191
146,Subscription Season,"Manhattan, NY",Avery Fisher Hall,12/04/12,19:30,22:41,191
320,Pension Fund Benefit Concert,"Manhattan, NY",Avery Fisher Hall,29/01/13,19:30,22:41,191
335,Subscription Season,"Manhattan, NY",Avery Fisher Hall,21/02/13,19:30,22:41,191
400,Tour,"Vienna, AUSTRIA",Wiener Konzerthaus (Grosser Saal),17/05/13,19:30,22:41,191
652,Festival,"Manhattan, NY",Avery Fisher Hall,19/06/14,19:30,22:41,191
662,Summertime Classics,"Manhattan, NY",Avery Fisher Hall,04/07/14,15:00,18:11,191
703,Subscription Season,"Manhattan, NY",Avery Fisher Hall,28/10/14,19:30,22:41,191
738,Subscription Season,"Manhattan, NY",Avery Fisher Hall,11/12/14,19:30,22:41,191
775,Saturday Matinee,"Manhattan, NY",Avery Fisher Hall,07/02/15,14:00,17:11,191
877,Tour,"Vail, CO",Gerald R. Ford Amphitheater,24/07/15,18:00,21:11,191
950,Subscription Season,"Manhattan, NY",David Geffen Hall,29/12/15,19:30,22:41,191
973,Subscription Season,"Manhattan, NY",David Geffen Hall,28/01/16,19:30,22:41,191
279,Very Young People's Concert,"Manhattan, NY",Merkin Concert Hall,02/12/12,00:30,03:41,191
111,Young People's Concert,"London, ENGLAND",Barbican Centre,18/02/12,16:00,19:11,191
106,Tour,"Amsterdam, NETHERLANDS",Concertgebouw,13/02/12,20:15,23:27,192
151,Subscription Season,"Manhattan, NY",Avery Fisher Hall,17/04/12,19:30,22:42,192
218,Parks,"Queens, NY",Cunningham Park,12/07/12,20:00,23:12,192
390,Tour,"Zurich, SWITZERLAND",Tonhalle,06/05/13,19:30,22:42,192
432,Summertime Classics,"Manhattan, NY",Avery Fisher Hall,03/07/13,19:30,22:42,192
582,Saturday Matinee,"Manhattan, NY",Avery Fisher Hall,22/03/14,14:00,17:12,192
667,Parks,"Queens, NY",Cunningham Park,10/07/14,20:00,23:12,192
678,Residency,"Shanghai, CHINA",Shanghai Symphony Hall--Chamber Hall,12/09/14,19:45,22:57,192
722,Subscription Season,"Manhattan, NY",Avery Fisher Hall,20/11/14,19:30,22:42,192
804,Subscription Season,"Manhattan, NY",Avery Fisher Hall,14/03/15,20:00,23:12,192
853,Subscription Season,"Manhattan, NY",Avery Fisher Hall,29/05/15,14:00,17:12,192
730,Very Young People's Concert,"Manhattan, NY",Merkin Concert Hall,30/11/14,00:30,03:42,192
18,Subscription Season,"Manhattan, NY",Avery Fisher Hall,07/10/11,11:00,14:12,192
511,Subscription Season,"Manhattan, NY",Avery Fisher Hall,06/12/13,20:00,23:13,193
264,Subscription Season,"Manhattan, NY",Avery Fisher Hall,13/11/12,19:30,22:43,193
300,Subscription Season,"Manhattan, NY",Avery Fisher Hall,03/01/13,19:30,22:43,193
616,Subscription Season,"Manhattan, NY",Avery Fisher Hall,21/05/14,19:30,22:43,193
632,NY Phil Biennial,"Manhattan, NY",Avery Fisher Hall,31/05/14,19:00,22:13,193
777,Very Young People's Concert,"Manhattan, NY",Merkin Concert Hall,08/02/15,15:00,18:13,193
863,Subscription Season,"Manhattan, NY",Avery Fisher Hall,11/06/15,19:30,22:43,193
309,Subscription Season,"Manhattan, NY",Avery Fisher Hall,12/01/13,20:00,23:14,194
385,Subscription Season,"Manhattan, NY",Avery Fisher Hall,27/04/13,20:00,23:14,194
572,Non-Subscription,"Manhattan, NY",Avery Fisher Hall,08/03/14,14:00,17:14,194
600,Subscription Season,"Manhattan, NY",Avery Fisher Hall,26/04/14,20:00,23:14,194
633,NY Phil Biennial,"Manhattan, NY",Rose Theater,31/05/14,14:00,17:14,194
701,Subscription Season,"Manhattan, NY",Avery Fisher Hall,24/10/14,20:00,23:14,194
836,Tour,"Cologne, GERMANY",K_lner Philharmonie,01/05/15,20:00,23:14,194
888,Subscription Season,"Manhattan, NY",Avery Fisher Hall,19/09/15,20:00,23:14,194
4,Special,"Manhattan, NY",Avery Fisher Hall,10/09/11,19:30,22:44,194
109,Tour,"London, ENGLAND",Barbican Centre,16/02/12,19:30,22:44,194
189,Subscription Season,"Manhattan, NY",Avery Fisher Hall,06/06/12,19:30,22:44,194
539,Chamber,"Manhattan, NY",The Stanley H. Kaplan Penthouse,15/01/14,19:00,22:14,194
548,Chamber,"Manhattan, NY",Merkin Concert Hall,26/01/14,15:00,18:14,194
585,Subscription Season,"Manhattan, NY",Avery Fisher Hall,27/03/14,19:30,22:44,194
46,Subscription Season,"Manhattan, NY",Avery Fisher Hall,17/11/11,19:30,22:45,195
414,Subscription Season,"Manhattan, NY",Avery Fisher Hall,08/06/13,20:00,23:15,195
441,Parks,"Manhattan, NY",Great Lawn,15/07/13,20:00,23:15,195
489,Subscription Season,"Manhattan, NY",Avery Fisher Hall,08/11/13,20:00,23:15,195
619,Subscription Season,"Manhattan, NY",Avery Fisher Hall,24/05/14,20:00,23:15,195
691,Subscription Season,"Manhattan, NY",Avery Fisher Hall,10/10/14,20:00,23:15,195
770,Subscription Season,"Manhattan, NY",Avery Fisher Hall,31/01/15,20:00,23:15,195
854,Subscription Season,"Manhattan, NY",Avery Fisher Hall,30/05/15,20:00,23:15,195
884,Tour,"Vail, CO",Gerald R. Ford Amphitheater,31/07/15,18:00,21:15,195
797,Young People's Concerts for Schools,"Manhattan, NY",Avery Fisher Hall,05/03/15,00:00,03:15,195
125,Subscription Season,"Manhattan, NY",Avery Fisher Hall,10/03/12,20:00,23:16,196
156,Subscription Season,"Manhattan, NY",Avery Fisher Hall,21/04/12,20:00,23:16,196
239,Subscription Season,"Manhattan, NY",Avery Fisher Hall,06/10/12,20:00,23:16,196
371,Subscription Season,"Manhattan, NY",Avery Fisher Hall,11/04/13,19:30,22:46,196
381,Chamber,"Manhattan, NY",Merkin Concert Hall,21/04/13,15:00,18:16,196
389,Tour,"Istanbul, TURKEY",Halic Auditorium,04/05/13,20:00,23:16,196
556,Pension Fund Benefit Concert,"Manhattan, NY",Avery Fisher Hall,01/02/14,20:00,23:16,196
594,Subscription Season,"Manhattan, NY",Avery Fisher Hall,12/04/14,20:00,23:16,196
773,Subscription Season,"Manhattan, NY",Avery Fisher Hall,06/02/15,20:00,23:16,196
847,Subscription Season,"Manhattan, NY",Avery Fisher Hall,21/05/15,19:30,22:46,196
879,Tour,"Vail, CO",Gerald R. Ford Amphitheater,26/07/15,18:00,21:16,196
1002,Subscription Season,"Manhattan, NY",David Geffen Hall,08/03/16,19:30,22:46,196
1004,Subscription Season,"Manhattan, NY",David Geffen Hall,10/03/16,19:30,22:46,196
401,Young People's Concerts for Schools,"Manhattan, NY",Avery Fisher Hall,23/05/13,00:00,03:16,196
968,Young People's Concerts for Schools,"Manhattan, NY",David Geffen Hall,22/01/16,00:30,03:46,196
58,Chamber,"Manhattan, NY",The Stanley H. Kaplan Penthouse,03/12/11,15:00,18:17,197
174,Saturday Matinee,"Manhattan, NY",Avery Fisher Hall,19/05/12,14:00,17:17,197
307,Subscription Season,"Manhattan, NY",Avery Fisher Hall,10/01/13,19:30,22:47,197
331,Subscription Season,"Manhattan, NY",Avery Fisher Hall,15/02/13,20:00,23:17,197
397,Tour,"Dresden, GERMANY",Transparent Factory,14/05/13,20:00,23:17,197
482,Subscription Season,"Manhattan, NY",Avery Fisher Hall,30/10/13,19:30,22:47,197
555,Young People's Concert,"Manhattan, NY",Avery Fisher Hall,01/02/14,14:00,17:17,197
870,Parks,"Queens, NY",Cunningham Park,22/06/15,20:00,23:17,197
872,Tour,"Shanghai, CHINA",Shanghai Symphony Hall,04/07/15,19:30,22:47,197
134,Subscription Season,"Manhattan, NY",Avery Fisher Hall,23/03/12,14:00,17:18,198
254,Subscription Season,"Manhattan, NY",Avery Fisher Hall,20/10/12,20:00,23:18,198
256,Subscription Season,"Manhattan, NY",Avery Fisher Hall,26/10/12,14:00,17:18,198
653,Festival,"Manhattan, NY",Avery Fisher Hall,20/06/14,20:00,23:18,198
665,Special,"Manhattan, NY",Avery Fisher Hall,05/07/14,14:00,17:18,198
924,Subscription Season,"Manhattan, NY",David Geffen Hall,14/11/15,20:00,23:18,198
1008,Off the Grid,"Manhattan, NY",Angel Orensanz Foundation,15/03/16,20:00,23:18,198
117,Very Young People's Concert,"Manhattan, NY",Merkin Concert Hall,26/02/12,00:30,03:48,198
28,Chamber Concert (Private),"Manhattan, NY",The Stanley H. Kaplan Penthouse,17/10/11,19:00,22:18,198
532,Very Young People's Concert,"Manhattan, NY",Merkin Concert Hall,05/01/14,15:00,18:18,198
629,NY Phil Biennial,"Manhattan, NY",Metropolitan Museum of Art,30/05/14,19:00,22:18,198
698,Chamber,"Manhattan, NY",Merkin Concert Hall,19/10/14,15:00,18:18,198
781,Subscription Season,"Manhattan, NY",Avery Fisher Hall,12/02/15,19:30,22:48,198
913,Subscription Season,"Manhattan, NY",David Geffen Hall,04/11/15,19:30,22:48,198
55,Subscription Season,"Manhattan, NY",Avery Fisher Hall,01/12/11,19:30,22:49,199
101,Tour,"Paris, FRANCE",Salle Pleyel,06/02/12,20:00,23:19,199
135,Subscription Season,"Manhattan, NY",Avery Fisher Hall,24/03/12,20:00,23:19,199
323,Subscription Season,"Manhattan, NY",Avery Fisher Hall,02/02/13,20:00,23:19,199
566,Tour,"Taipei, TAIWAN",National Concert Hall,19/02/14,19:30,22:49,199
568,Non-Subscription,"Manhattan, NY",Avery Fisher Hall,01/03/14,20:00,23:19,199
679,Non-Subscription,"Manhattan, NY",Avery Fisher Hall,16/09/14,19:30,22:49,199
720,Young People's Concert,"Manhattan, NY",Avery Fisher Hall,15/11/14,14:00,17:19,199
761,Chamber,"Manhattan, NY",Merkin Concert Hall,18/01/15,15:00,18:19,199
844,Non-Subscription,"Manhattan, NY",Avery Fisher Hall,16/05/15,14:00,17:19,199
883,Tour,"Vail, CO",Gerald R. Ford Amphitheater,30/07/15,18:00,21:19,199
932,Chamber,"Manhattan, NY","Theresa L. Kaufmann Concert Hall, 92nd St. YMHA",22/11/15,15:00,18:19,199
183,Young People's Concerts for Schools,"Manhattan, NY",Avery Fisher Hall,25/05/12,00:00,03:19,199
2,Non-Subscription,"Manhattan, NY",Avery Fisher Hall,08/09/11,19:30,22:50,200
216,Parks,"Brooklyn, NY",Prospect Park,11/07/12,20:00,23:20,200
228,Subscription Season,"Manhattan, NY",Avery Fisher Hall,19/09/12,19:30,22:50,200
283,Subscription Season,"Manhattan, NY",Avery Fisher Hall,05/12/12,19:30,22:50,200
332,Subscription Season,"Manhattan, NY",Avery Fisher Hall,16/02/13,20:00,23:20,200
628,NY Phil Biennial,"Manhattan, NY",Metropolitan Museum of Art,29/05/14,19:00,22:20,200
904,Subscription Season,"Manhattan, NY",David Geffen Hall,21/10/15,19:30,22:50,200
983,Subscription Season,"Manhattan, NY",David Geffen Hall,11/02/16,19:30,22:50,200
984,Subscription Season,"Manhattan, NY",David Geffen Hall,12/02/16,20:00,23:20,200
159,Subscription Season,"Manhattan, NY",Avery Fisher Hall,26/04/12,19:30,22:51,201
223,Tour,"Vail, CO",Gerald R. Ford Amphitheater,21/07/12,18:00,21:21,201
316,Subscription Season,"Manhattan, NY",Avery Fisher Hall,24/01/13,19:30,22:51,201
391,Tour,"Munich, GERMANY",Gasteig Philharmonie,07/05/13,20:00,23:21,201
535,Subscription Season,"Manhattan, NY",Avery Fisher Hall,10/01/14,20:00,23:21,201
651,Festival,"Manhattan, NY",Avery Fisher Hall,18/06/14,19:30,22:51,201
661,Summertime Classics,"Manhattan, NY",Avery Fisher Hall,03/07/14,19:30,22:51,201
845,Non-Subscription,"Manhattan, NY",Avery Fisher Hall,16/05/15,19:30,22:51,201
900,Tour,"Ann Arbor, MI",Hill Auditorium,11/10/15,15:00,18:21,201
927,Contact!,"Brooklyn, NY",National Sawdust,16/11/15,19:30,22:51,201
985,Subscription Season,"Manhattan, NY",David Geffen Hall,13/02/16,20:00,23:21,201
991,Subscription Season,"Manhattan, NY",David Geffen Hall,23/02/16,19:30,22:51,201
6,Special,"Manhattan, NY",Avery Fisher Hall,17/09/11,20:00,23:22,202
573,Non-Subscription,"Manhattan, NY",Avery Fisher Hall,08/03/14,20:00,23:22,202
587,Subscription Season,"Manhattan, NY",Avery Fisher Hall,29/03/14,20:00,23:22,202
755,Subscription Season,"Manhattan, NY",Avery Fisher Hall,09/01/15,20:00,23:22,202
793,Subscription Season,"Manhattan, NY",Avery Fisher Hall,28/02/15,20:00,23:22,202
274,Subscription Season,"Manhattan, NY",Avery Fisher Hall,27/11/12,19:30,22:52,202
294,Subscription Season,"Manhattan, NY",Avery Fisher Hall,20/12/12,19:30,22:52,202
349,Chamber Concert (Private),"Manhattan, NY",Haseltine residence,12/03/13,19:00,22:22,202
439,Parks,"Manhattan, NY",Great Lawn,13/07/13,19:30,22:52,202
493,Subscription Season,"Manhattan, NY",Avery Fisher Hall,14/11/13,19:30,22:52,202
683,Subscription Season,"Manhattan, NY",Avery Fisher Hall,23/09/14,19:30,22:52,202
749,Subscription Season,"Manhattan, NY",Avery Fisher Hall,30/12/14,19:30,22:52,202
894,Subscription Season,"Manhattan, NY",David Geffen Hall,01/10/15,19:30,22:52,202
928,Subscription Season,"Manhattan, NY",David Geffen Hall,17/11/15,19:30,22:52,202
27,Young People's Concert,"Manhattan, NY",Avery Fisher Hall,15/10/11,14:00,17:23,203
75,Subscription Season,"Manhattan, NY",Avery Fisher Hall,30/12/11,20:00,23:23,203
76,New Year's Eve,"Manhattan, NY",Avery Fisher Hall,31/12/11,20:00,23:23,203
94,Non-Subscription,"Manhattan, NY",Avery Fisher Hall,24/01/12,19:30,22:53,203
140,Insight Series,"Manhattan, NY",New York Institute of Technology Broadway Auditorium,27/03/12,18:30,21:53,203
581,Subscription Season,"Manhattan, NY",Avery Fisher Hall,22/03/14,20:00,23:23,203
721,Contact!,"Manhattan, NY",SubCulture,17/11/14,19:30,22:53,203
840,Young People's Concert,"Manhattan, NY",Avery Fisher Hall,09/05/15,14:00,17:23,203
880,Tour - Chamber,"Vail, CO",De Vink Residence,27/07/15,18:00,21:23,203
896,Runout,"Greenvale, NY",Tilles Center for the Performing Arts (Main),02/10/15,20:00,23:23,203
908,Chamber,"Manhattan, NY",Merkin Concert Hall,25/10/15,15:00,18:23,203
938,Chamber,"Manhattan, NY",Merkin Concert Hall,06/12/15,15:00,18:23,203
992,Subscription Season,"Manhattan, NY",David Geffen Hall,25/02/16,19:30,22:53,203
392,Tour,"Essen, GERMANY",Philharmonie (Alfried-Krupp Hall),08/05/13,20:30,23:53,203
10,Subscription Season,"Manhattan, NY",Avery Fisher Hall,27/09/11,19:30,22:54,204
32,Non-Subscription,"Manhattan, NY",Avery Fisher Hall,25/10/11,19:30,22:54,204
131,Subscription Season,"Manhattan, NY",Avery Fisher Hall,20/03/12,19:30,22:54,204
201,Subscription Season,"Manhattan, NY",Avery Fisher Hall,20/06/12,19:30,22:54,204
322,Subscription Season,"Manhattan, NY",Avery Fisher Hall,01/02/13,20:00,23:24,204
338,Tour,"Ann Arbor, MI",Hill Auditorium,24/02/13,14:00,17:24,204
456,Non-Subscription,"Manhattan, NY",Avery Fisher Hall,20/09/13,20:00,23:24,204
462,Subscription Season,"Manhattan, NY",Avery Fisher Hall,01/10/13,19:30,22:54,204
753,Subscription Season,"Manhattan, NY",Avery Fisher Hall,02/01/15,20:00,23:24,204
856,Subscription Season,"Manhattan, NY",Avery Fisher Hall,03/06/15,19:30,22:54,204
91,Very Young People's Concert,"Manhattan, NY",Merkin Concert Hall,22/01/12,00:30,03:55,205
40,Subscription Season,"Manhattan, NY",Avery Fisher Hall,10/11/11,19:30,22:55,205
334,Insight Series,"Manhattan, NY",The Stanley H. Kaplan Penthouse,20/02/13,18:30,21:55,205
407,St. John the Divine,"Manhattan, NY",The Cathedral Church of Saint John the Divine,27/05/13,20:00,23:25,205
513,Young People's Concert,"Manhattan, NY",Avery Fisher Hall,07/12/13,14:00,17:25,205
696,Subscription Season,"Manhattan, NY",Avery Fisher Hall,17/10/14,20:00,23:25,205
723,Subscription Season,"Manhattan, NY",Avery Fisher Hall,21/11/14,14:00,17:25,205
168,Tour,"Los Angeles, CA",Walt Disney Concert Hall,09/05/12,20:00,23:26,206
192,Subscription Season,"Manhattan, NY",Avery Fisher Hall,09/06/12,20:00,23:26,206
212,Summertime Classics,"Manhattan, NY",Avery Fisher Hall,06/07/12,20:00,23:26,206
113,Subscription Season,"Manhattan, NY",Avery Fisher Hall,23/02/12,19:30,22:56,206
763,Subscription Season,"Manhattan, NY",Avery Fisher Hall,22/01/15,19:30,22:56,206
979,Subscription Season,"Manhattan, NY",David Geffen Hall,04/02/16,19:30,22:56,206
203,Subscription Season,"Manhattan, NY",Avery Fisher Hall,22/06/12,20:00,23:27,207
311,Subscription Season,"Manhattan, NY",Avery Fisher Hall,17/01/13,19:30,22:57,207
515,Subscription Season,"Manhattan, NY",Avery Fisher Hall,12/12/13,19:30,22:57,207
519,Subscription Season,"Manhattan, NY",Avery Fisher Hall,17/12/13,19:30,22:57,207
530,Runout,"Greenvale, NY",Tilles Center for the Performing Arts (Main),04/01/14,20:00,23:27,207
637,Insight Series,"Manhattan, NY",David Rubenstein Atrium at Lincoln Center,02/06/14,19:30,22:57,207
972,Subscription Season,"Manhattan, NY",David Geffen Hall,30/01/16,20:00,23:27,207
602,Very Young People's Concert,"Manhattan, NY",Merkin Concert Hall,27/04/14,00:30,03:57,207
380,Subscription Season,"Manhattan, NY",Avery Fisher Hall,20/04/13,20:00,23:28,208
421,Subscription Season,"Manhattan, NY",Avery Fisher Hall,15/06/13,20:00,23:28,208
453,Tour - Chamber,"Santiago, CHILE",Universidad Catolica,06/09/13,20:00,23:28,208
574,Subscription Season,"Manhattan, NY",Avery Fisher Hall,12/03/14,19:30,22:58,208
614,Subscription Season,"Manhattan, NY",Avery Fisher Hall,16/05/14,20:00,23:28,208
405,Young People's Concerts for Schools,"Manhattan, NY",Avery Fisher Hall,24/05/13,00:00,03:28,208
714,Private Concert,"Manhattan, NY",Avery Fisher Hall,07/11/14,00:00,03:28,208
52,Subscription Season,"Manhattan, NY",Avery Fisher Hall,26/11/11,20:00,23:29,209
206,Chamber Concert (Private),"Manhattan, NY",Racquet and Tennis Club,27/06/12,20:30,23:59,209
297,Contact!,"Manhattan, NY",Metropolitan Museum of Art,21/12/12,19:00,22:29,209
302,Subscription Season,"Manhattan, NY",Avery Fisher Hall,05/01/13,20:00,23:29,209
318,Subscription Season,"Manhattan, NY",Avery Fisher Hall,26/01/13,20:00,23:29,209
503,Subscription Season,"Manhattan, NY",Avery Fisher Hall,26/11/13,19:30,22:59,209
543,Chamber,"Manhattan, NY",Alice Tully Hall,19/01/14,17:00,20:29,209
608,Non-Subscription,"Manhattan, NY",Carnegie Hall,05/05/14,19:30,22:59,209
986,Subscription Season,"Manhattan, NY",David Geffen Hall,16/02/16,19:30,22:59,209
287,Runout,"Newark, NJ",Prudential Hall,07/12/12,20:00,23:30,210
16,Subscription Season,"Manhattan, NY",Avery Fisher Hall,05/10/11,19:30,23:00,210
95,Subscription Season,"Manhattan, NY",Avery Fisher Hall,26/01/12,19:30,23:00,210
751,Subscription Season,"Manhattan, NY",Avery Fisher Hall,06/01/15,19:30,23:00,210
971,Subscription Season,"Manhattan, NY",David Geffen Hall,27/01/16,19:30,23:00,210
41,Subscription Season,"Manhattan, NY",Avery Fisher Hall,11/11/11,20:00,23:31,211
654,Festival,"Manhattan, NY",Avery Fisher Hall,21/06/14,20:00,23:31,211
869,Parks,"Brooklyn, NY",Prospect Park,19/06/15,20:00,23:31,211
982,Pension Fund Benefit Concert,"Manhattan, NY",David Geffen Hall,09/02/16,19:30,23:01,211
98,Tour,"Cologne, GERMANY",K_lner Philharmonie,02/02/12,20:00,23:32,212
144,Subscription Season,"Manhattan, NY",Avery Fisher Hall,31/03/12,20:00,23:32,212
211,Summertime Classics,"Manhattan, NY",Avery Fisher Hall,04/07/12,15:00,18:32,212
226,Tour,"Vail, CO",Gerald R. Ford Amphitheater,26/07/12,18:00,21:32,212
230,Subscription Season,"Manhattan, NY",Avery Fisher Hall,21/09/12,20:00,23:32,212
423,Chamber,"Manhattan, NY",Merkin Concert Hall,16/06/13,15:00,18:32,212
502,Subscription Season,"Manhattan, NY",Avery Fisher Hall,23/11/13,20:00,23:32,212
758,Subscription Season,"Manhattan, NY",Avery Fisher Hall,15/01/15,19:30,23:02,212
783,Non-Subscription,"Manhattan, NY",Avery Fisher Hall,14/02/15,20:00,23:32,212
893,Subscription Season,"Manhattan, NY",David Geffen Hall,30/09/15,19:30,23:02,212
955,Subscription Season,"Manhattan, NY",David Geffen Hall,08/01/16,20:00,23:32,212
13,Subscription Season,"Manhattan, NY",Avery Fisher Hall,01/10/11,20:00,23:33,213
123,Subscription Season,"Manhattan, NY",Avery Fisher Hall,06/03/12,19:30,23:03,213
169,Tour,"Santa Barbara, CA",Granada Theater,10/05/12,20:00,23:33,213
186,Subscription Season,"Manhattan, NY",Avery Fisher Hall,01/06/12,20:00,23:33,213
290,Subscription Season,"Manhattan, NY",Avery Fisher Hall,15/12/12,20:00,23:33,213
420,Subscription Season,"Manhattan, NY",Avery Fisher Hall,14/06/13,14:00,17:33,213
922,Subscription Season,"Manhattan, NY",David Geffen Hall,11/11/15,19:30,23:03,213
44,Young People's Concert,"Manhattan, NY",Avery Fisher Hall,12/11/11,14:00,17:34,214
285,Subscription Season,"Manhattan, NY",Avery Fisher Hall,08/12/12,20:00,23:34,214
504,Subscription Season,"Manhattan, NY",Avery Fisher Hall,29/11/13,20:00,23:34,214
